entry_time,exit_time,symbol,action,entry_price,exit_price,position_size,quantity,pnl,pnl_percent,confidence,fear_greed_index,status
2025-10-20T15:29:45.147444,2025-10-20T15:29:45.147444,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.00783888854616232,-0.5247195998917694,-0.09995002498748295,0.8082783853868672,68.04639756447787,CLOSED
2025-10-20T15:29:45.147444,2025-10-20T15:29:45.148548,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.007378154845957756,-0.4938790028601468,-0.09995002498748295,0.7856748134607897,35.720864423201704,CLOSED
2025-10-20T15:29:45.148548,2025-10-20T15:29:45.149550,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.006788984822227498,-0.45444113392000035,-0.09995002498748295,0.7668321500246993,61.13869167078321,CLOSED
2025-10-20T15:29:45.149550,2025-10-20T15:29:45.151450,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.005252757157442078,-0.3516091111323426,-0.09995002498748295,0.7439011579651987,32.683140339133544,CLOSED
2025-10-20T15:29:45.155553,2025-10-20T15:29:45.156090,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.004542982566444948,-0.30409821246244256,-0.09995002498748295,0.7617544325337142,60.2924054222857,CLOSED
2025-10-20T15:29:45.156090,2025-10-20T15:29:45.156090,BTC-USD,SELL,66904.540995,66971.47900499999,0.0261087024341393,0.005814939327867025,-0.38924046687806013,-0.09995002498748295,0.8031433332561543,27.80944445730763,CLOSED
2025-10-20T15:29:45.156090,2025-10-20T15:29:45.156090,BTC-USD,STRONG_BUY,66971.47900499999,66904.540995,0.02,0.004449606084610099,-0.2978477765876182,-0.09995002498748295,0.779162091993995,78.19368199899917,CLOSED
2025-10-20T15:29:45.156633,2025-10-20T15:29:45.156633,BTC-USD,SELL,66904.540995,66971.47900499999,0.027945125865383218,0.004175872061654404,-0.2795245658216741,-0.09995002498748295,0.8352763261988396,27.45394563352673,CLOSED
2025-10-20T15:29:45.159558,2025-10-20T15:29:45.160833,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.002275806208436877,-0.15233793873837218,-0.09995002498748295,0.7777942379666513,62.965706327775216,CLOSED
2025-10-20T15:29:45.162839,2025-10-20T15:29:45.163730,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.001596406931820846,-0.10686030316626674,-0.09995002498748295,0.7702514386342121,38.29142689429798,CLOSED
2025-10-20T15:29:45.163730,2025-10-20T15:29:45.163730,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.0015621538873218516,-0.10456747253106316,-0.09995002498748295,0.6418452751112588,60.307545851876455,CLOSED
2025-10-20T15:29:45.173429,2025-10-20T15:29:45.174489,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.00028584305667315064,-0.0191337653860132,-0.09995002498748295,0.7717306909731633,38.044884837806116,CLOSED
2025-10-20T15:29:45.178813,2025-10-20T15:29:45.179482,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.0002472187437425304,-0.016548330740820853,-0.09995002498748295,0.627297408555298,67.882901425883,CLOSED
2025-10-20T15:29:45.179482,2025-10-20T15:29:45.179482,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.00023754099376760988,-0.015900521416222283,-0.09995002498748295,0.7312457113662815,39.79238143895309,CLOSED
2025-10-20T15:29:45.180588,2025-10-20T15:29:45.180588,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,0.00021410739367507588,-0.01433192285889263,-0.09995002498748295,0.7659212396051693,60.98687326752823,CLOSED
2025-10-20T15:29:45.180588,2025-10-20T15:29:45.181891,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,0.00019740460176957927,-0.013213871207294853,-0.09995002498748295,0.6428267642367362,34.52887262721064,CLOSED
2025-10-20T15:29:45.183891,2025-10-20T15:29:45.185192,BTC-USD,STRONG_BUY,66971.47900499999,66904.540995,0.02,4.98684410585926e-05,-0.0033380942062636583,-0.09995002498748295,0.8130054760067239,78.83424600112065,CLOSED
2025-10-20T15:29:45.190202,2025-10-20T15:29:45.191199,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.6453361603519737e-05,-0.0011013552835497484,-0.09995002498748295,0.5793294667194785,35.111755546753585,CLOSED
2025-10-20T15:29:45.191199,2025-10-20T15:29:45.191199,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,1.401986213623452e-05,-0.000938461671873656,-0.09995002498748295,0.7055011174507693,60.91685290846155,CLOSED
2025-10-20T15:29:45.191199,2025-10-20T15:29:45.193406,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.3746513305180425e-05,-0.0009201642450870733,-0.09995002498748295,0.6793582019426445,38.44029967622592,CLOSED
2025-10-20T15:29:45.194421,2025-10-20T15:29:45.194421,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,1.2648564122050557e-05,-0.0008466697116872524,-0.09995002498748295,0.7512937287111874,63.5489547851979,CLOSED
2025-10-20T15:29:45.194421,2025-10-20T15:29:45.194421,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.2401704111917761e-05,-0.0008301453938603874,-0.09995002498748295,0.7647221972976042,39.21296711706596,CLOSED
2025-10-20T15:29:45.194421,2025-10-20T15:29:45.194421,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,1.214053093176882e-05,-0.00081266298091585,-0.09995002498748295,0.7671411559036716,66.19019265061192,CLOSED
2025-10-20T15:29:45.194421,2025-10-20T15:29:45.194421,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.1908890327860379e-05,-0.0007971574198550245,-0.09995002498748295,0.7808944887613176,36.517585206447066,CLOSED
2025-10-20T15:29:45.196498,2025-10-20T15:29:45.197712,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,8.37110331851524e-06,-0.0005603449976456681,-0.09995002498748295,0.6435549756284699,60.592495938078294,CLOSED
2025-10-20T15:29:45.205118,2025-10-20T15:29:45.205118,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,4.048596509336526e-06,-0.00027100499362786655,-0.09995002498748295,0.5835544931722911,39.40758447128481,CLOSED
2025-10-20T15:29:45.205118,2025-10-20T15:29:45.205118,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,3.9617284599009285e-06,-0.0002651902192660675,-0.09995002498748295,0.750391108682112,63.398518113685334,CLOSED
2025-10-20T15:29:45.208858,2025-10-20T15:29:45.208858,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.6811081138812298e-06,-0.00011253003173803513,-0.09995002498748295,0.6842409515422042,37.626508076299295,CLOSED
2025-10-20T15:29:45.208858,2025-10-20T15:29:45.208858,BTC-USD,BUY,66971.47900499999,66904.540995,0.028564069800895524,2.2474241783820293e-06,-0.00015043810212674093,-0.09995002498748295,0.8368031929091727,72.8005321515288,CLOSED
2025-10-20T15:29:45.208858,2025-10-20T15:29:45.209860,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,1.1801334688690325e-06,-7.899578594047049e-05,-0.09995002498748295,0.7688260431298712,38.52899281168811,CLOSED
2025-10-20T15:29:45.212458,2025-10-20T15:29:45.212458,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,3.806436078973815e-07,-2.5479525631864712e-05,-0.09995002498748295,0.765923994673165,60.9873324455275,CLOSED
2025-10-20T15:29:45.212458,2025-10-20T15:29:45.213460,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,3.732221116785596e-07,-2.4982745443754375e-05,-0.09995002498748295,0.6100514720431817,39.99142132613639,CLOSED
2025-10-20T15:29:45.215464,2025-10-20T15:29:45.216462,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,2.049379184915821e-07,-1.3718136437365322e-05,-0.09995002498748295,0.7676024905873033,61.26708176455057,CLOSED
2025-10-20T15:29:45.227281,2025-10-20T15:29:45.228309,BTC-USD,SELL,66904.540995,66971.47900499999,0.02,4.624198011835707e-08,-3.0953461275816228e-06,-0.09995002498748295,0.6402841026030555,39.95264956615744,CLOSED
2025-10-20T15:29:45.231391,2025-10-20T15:29:45.232392,BTC-USD,BUY,66971.47900499999,66904.540995,0.02,2.1547585272511426e-08,-1.4423524784468666e-06,-0.09995002498748295,0.8056319489962703,67.60532483271173,CLOSED
