timestamp,equity,peak,drawdown,drawdown_pct,returns
2025-10-20 15:29:45.140321,100000.0,100000.0,0.0,0.0,
2025-10-20 15:29:45.140321,99997.00049975012,100000.0,-2.9995002498762915,-0.0029995002498762915,-2.999500249878384e-05
2025-10-20 15:29:45.140321,97995.00055974012,100000.0,-2004.9994402598822,-2.0049994402598825,-0.020020599918044613
2025-10-20 15:29:45.140321,95993.10064973393,100000.0,-4006.899350266074,-4.006899350266075,-0.020428592260538725
2025-10-20 15:29:45.140321,94031.28077652612,100000.0,-5968.719223473876,-5.968719223473876,-0.020437092456948802
2025-10-20 15:29:45.140321,92109.53813791592,100000.0,-7890.461862084077,-7.890461862084078,-0.02043726962708714
2025-10-20 15:29:45.140321,90227.07033162263,100000.0,-9772.929668377372,-9.772929668377373,-0.02043727331988865
2025-10-20 15:29:45.140321,88382.50285176391,100000.0,-11617.497148236085,-11.617497148236085,-0.02044361490491875
2025-10-20 15:29:45.140321,86194.87044034556,100000.0,-13805.129559654437,-13.805129559654436,-0.02475187215604735
2025-10-20 15:29:45.140321,84424.25112031821,100000.0,-15575.748879681792,-15.575748879681791,-0.020542049787670158
2025-10-20 15:29:45.140321,81867.05936176062,100000.0,-18132.94063823938,-18.13294063823938,-0.03028977722186932
2025-10-20 15:29:45.140321,79084.76889403994,100000.0,-20915.23110596006,-20.91523110596006,-0.033985469728747386
2025-10-20 15:29:45.140321,77445.84601142684,100000.0,-22554.15398857316,-22.554153988573162,-0.020723622329970715
2025-10-20 15:29:45.140321,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,-0.020443243586846682
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,75862.60171662582,100000.0,-24137.398283374176,-24.137398283374175,0.0
2025-10-20 15:29:45.141221,74312.16754436295,100000.0,-25687.83245563705,-25.68783245563705,-0.020437397837399618
2025-10-20 15:29:45.141221,72793.42926667955,100000.0,-27206.57073332045,-27.20657073332045,-0.02043727599220868
2025-10-20 15:29:45.141221,71305.73004720696,100000.0,-28694.269952793038,-28.69426995279304,-0.020437273452558302
2025-10-20 15:29:45.141221,69847.84023550442,100000.0,-30152.159764495576,-30.15215976449558,-0.020445619317512986
2025-10-20 15:29:45.141221,68023.51470260846,100000.0,-31976.48529739154,-31.976485297391537,-0.026118567542603
2025-10-20 15:29:45.141221,66488.57665319496,100000.0,-33511.42334680504,-33.51142334680504,-0.022564815360160084
2025-10-20 15:29:45.141221,65126.77658760974,100000.0,-34873.22341239026,-34.87322341239026,-0.020481714816793062
2025-10-20 15:29:45.141221,63795.131915127575,100000.0,-36204.868084872425,-36.20486808487243,-0.020446961177186695
2025-10-20 15:29:45.141221,62111.04464833925,100000.0,-37888.95535166075,-37.88895535166075,-0.026398366399317363
2025-10-20 15:29:45.141221,60833.899789143725,100000.0,-39166.100210856275,-39.16610021085628,-0.02056228270553928
2025-10-20 15:29:45.141221,60833.899789143725,100000.0,-39166.100210856275,-39.16610021085628,0.0
2025-10-20 15:29:45.141221,59590.46221818116,100000.0,-40409.53778181884,-40.40953778181884,-0.02043987933162994
2025-10-20 15:29:45.141221,58372.59241315392,100000.0,-41627.40758684608,-41.627407586846076,-0.020437327714764142
2025-10-20 15:29:45.141221,57179.615716942026,100000.0,-42820.384283057974,-42.82038428305797,-0.020437274530624827
2025-10-20 15:29:45.141221,56011.02027636461,100000.0,-43988.97972363539,-43.98897972363539,-0.020437273422094115
2025-10-20 15:29:45.141221,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,-0.02043727339898871
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.142322,54866.30774162024,100000.0,-45133.69225837976,-45.13369225837976,0.0
2025-10-20 15:29:45.143327,53744.99000993812,100000.0,-46255.00999006188,-46.25500999006188,-0.020437273398507205
2025-10-20 15:29:45.143327,52646.58895530551,100000.0,-47353.41104469449,-47.35341104469449,-0.020437273398497324
2025-10-20 15:29:45.143327,51570.636223327645,100000.0,-48429.363776672355,-48.42936377667236,-0.02043727339849688
2025-10-20 15:29:45.143327,50516.67303149706,100000.0,-49483.32696850294,-49.483326968502936,-0.02043727339849699
2025-10-20 15:29:45.143327,49484.24997356988,100000.0,-50515.75002643012,-50.51575002643012,-0.02043727339849699
2025-10-20 15:29:45.143327,48472.92682794047,100000.0,-51527.07317205953,-51.527073172059524,-0.02043727339849688
2025-10-20 15:29:45.143327,47482.272369932514,100000.0,-52517.727630067486,-52.51772763006749,-0.02043727339849699
2025-10-20 15:29:45.143327,46511.8641879263,100000.0,-53488.1358120737,-53.4881358120737,-0.02043727339849699
2025-10-20 15:29:45.143327,45561.28850324389,100000.0,-54438.71149675611,-54.438711496756106,-0.02043727339849688
2025-10-20 15:29:45.143327,44630.139993715304,100000.0,-55369.860006284696,-55.369860006284696,-0.02043727339849688
2025-10-20 15:29:45.143327,43718.021620850544,100000.0,-56281.978379149456,-56.28197837914946,-0.020437273398497102
2025-10-20 15:29:45.143327,42824.544460543824,100000.0,-57175.455539456176,-57.17545553945618,-0.02043727339849688
2025-10-20 15:29:45.143327,41949.32753723761,100000.0,-58050.67246276239,-58.050672462762385,-0.02043727339849677
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,-0.02043727339849699
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.143327,41091.99766147599,100000.0,-58908.00233852401,-58.908002338524014,0.0
2025-10-20 15:29:45.144222,40252.189270778006,100000.0,-59747.810729221994,-59.747810729221996,-0.02043727339849688
2025-10-20 15:29:45.144222,39429.54427376307,100000.0,-60570.45572623693,-60.57045572623693,-0.02043727339849688
2025-10-20 15:29:45.144222,38623.71189746204,100000.0,-61376.28810253796,-61.376288102537956,-0.02043727339849688
2025-10-20 15:29:45.144222,37834.348537748825,100000.0,-62165.651462251175,-62.16565146225117,-0.02043727339849699
2025-10-20 15:29:45.144222,37061.117612828835,100000.0,-62938.882387171165,-62.93888238717117,-0.02043727339849677
2025-10-20 15:29:45.144222,36303.6894197216,100000.0,-63696.3105802784,-63.69631058027839,-0.02043727339849688
2025-10-20 15:29:45.144222,35561.74099367663,100000.0,-64438.25900632337,-64.43825900632338,-0.020437273398497102
2025-10-20 15:29:45.144222,34834.55558788383,100000.0,-65165.44441211617,-65.16544441211617,-0.020448532199874636
2025-10-20 15:29:45.144222,33855.47454623271,100000.0,-66144.52545376729,-66.14452545376729,-0.02810660348977323
2025-10-20 15:29:45.144222,32947.00607372026,100000.0,-67052.99392627974,-67.05299392627975,-0.026833724373641732
2025-10-20 15:29:45.144222,32269.23764267413,100000.0,-67730.76235732588,-67.73076235732589,-0.020571472549875902
2025-10-20 15:29:45.144222,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,-0.020440070928573584
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
2025-10-20 15:29:45.145221,31609.65213644687,100000.0,-68390.34786355312,-68.39034786355313,0.0
