entry_time,exit_time,symbol,action,entry_price,exit_price,position_size,quantity,pnl,pnl_percent,confidence,fear_greed_index,status
2025-10-20T15:17:37.886084,2025-10-20T15:17:37.886423,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,0.025208655347914225,-1.6874172237648193,-0.09995002498748295,0.5534527638357992,60.57546063929987,CLOSED
2025-10-20T15:17:37.887987,2025-10-20T15:17:37.889124,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,0.01151959857078685,-0.7710990043271256,-0.09995002498748295,0.7024614520846717,29.589757985888067,CLOSED
2025-10-20T15:17:37.894105,2025-10-20T15:17:37.895105,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,0.002017668899742187,-0.13505874098759815,-0.09995002498748295,0.5864134904351966,66.06891507253277,CLOSED
2025-10-20T15:17:37.896105,2025-10-20T15:17:37.900737,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,0.0010538599187393896,-0.07054328577915904,-0.09995002498748295,0.567819950048813,37.03000832519782,CLOSED
2025-10-20T15:17:37.900737,2025-10-20T15:17:37.901737,BTC-USD,SELL,66904.540995,66971.47900499999,0.05909968882527722,0.0006882973208394158,-0.04607325294531065,-0.09995002498748295,0.8392245092854222,73.20408488090371,CLOSED
2025-10-20T15:17:37.903734,2025-10-20T15:17:37.903734,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,0.0003579401530750517,-0.02395980154593343,-0.09995002498748295,0.7745190980569682,37.58015032383863,CLOSED
2025-10-20T15:17:37.903734,2025-10-20T15:17:37.903734,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,0.00033933021952632495,-0.02271408962794973,-0.09995002498748295,0.7783300973407878,63.055016223464655,CLOSED
2025-10-20T15:17:37.906398,2025-10-20T15:17:37.906900,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,9.754304791626247e-05,-0.006529337516847645,-0.09995002498748295,0.5563738727736103,38.93768787106495,CLOSED
2025-10-20T15:17:37.906900,2025-10-20T15:17:37.906900,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,9.247161453759279e-05,-0.006189865858632003,-0.09995002498748295,0.7623882155464247,60.39803592440411,CLOSED
2025-10-20T15:17:37.906900,2025-10-20T15:17:37.908129,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,7.062470144958171e-05,-0.004727476971877948,-0.09995002498748295,0.5817953105939053,39.700781567682455,CLOSED
2025-10-20T15:17:37.909136,2025-10-20T15:17:37.910134,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,1.3035297129255909e-05,-0.0008725568495908879,-0.09995002498748295,0.7133252262410207,62.22087104017011,CLOSED
2025-10-20T15:17:37.911398,2025-10-20T15:17:37.912687,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,5.4795955059307724e-06,-0.00036679321877185856,-0.09995002498748295,0.5852486145492459,39.12523090845901,CLOSED
2025-10-20T15:17:37.912687,2025-10-20T15:17:37.913853,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,3.971991222648389e-06,-0.0002658771881814845,-0.09995002498748295,0.7823782878013471,63.729714633557855,CLOSED
2025-10-20T15:17:37.913853,2025-10-20T15:17:37.915109,BTC-USD,BUY,66971.47900499999,66904.540995,0.05,1.9650106726545714e-06,-0.00013153390405622596,-0.09995002498748295,0.589919465074764,38.346755820872666,CLOSED
2025-10-20T15:17:37.915109,2025-10-20T15:17:37.918341,BTC-USD,SELL,66904.540995,66971.47900499999,0.0555047069841413,1.4976424720174279e-06,-0.00010024920676830256,-0.09995002498748295,0.834799731043411,72.4666218405685,CLOSED
2025-10-20T15:17:37.919346,2025-10-20T15:17:37.920654,BTC-USD,STRONG_BUY,66971.47900499999,66904.540995,0.05,3.068287652649382e-07,-2.0538506957587016e-05,-0.09995002498748295,0.8802558470540993,19.957358824316778,CLOSED
2025-10-20T15:17:37.921646,2025-10-20T15:17:37.923651,BTC-USD,SELL,66904.540995,66971.47900499999,0.05,6.043973295270471e-08,-4.045715448784479e-06,-0.09995002498748295,0.6709434516564768,70.15724194274614,CLOSED
